Week_Ended,A_Note_ Issued,A1_Notes_in_Circulation,A2_Notes_Held_in_Banking_Department,B_Deposits,B1_Deposits_Central_Government,B2_Deposits_Market Stabilisation_Scheme,B3_Deposits_State_Governments,B4_Deposits_Scheduled_Commercial_Banks,B5_Deposits_Scheduled State_Cooperative_Banks,B6_Deposits_Other_Banks,B7_Deposits_Others,C_Other_Liabilities,D_Total_Liabilities_OR_Assets,D1_Foreign_Currency_Assets,D2_Gold,D3_Rupee_Securities,E_Loans_and_Advances,E1_Loans_Central_Government,E2_Loans_State_Governments,E3_Loans_NABARD,E4_Loans_Scheduled_Commercial_Banks,E5_Loans_Scheduled State_Cooperative_Banks,E6_Loans_Others,F_Investments,G_Other_Assets,A_Note_ Issued_ratio,A1_Notes_in_Circulation_ratio,A2_Notes_Held_in_Banking_Department_ratio,B_Deposits_ratio,B1_Deposits_Central_Government_ratio,B2_Deposits_Market Stabilisation_Scheme_ratio,B3_Deposits_State_Governments_ratio,B4_Deposits_Scheduled_Commercial_Banks_ratio,B5_Deposits_Scheduled State_Cooperative_Banks_ratio,B6_Deposits_Other_Banks_ratio,B7_Deposits_Others_ratio,C_Other_Liabilities_ratio,D_Total_Liabilities_OR_Assets_ratio,D1_Foreign_Currency_Assets_ratio,D2_Gold_ratio,D3_Rupee_Securities_ratio,E_Loans_and_Advances_ratio,E1_Loans_Central_Government_ratio,E2_Loans_State_Governments_ratio,E3_Loans_NABARD_ratio,E4_Loans_Scheduled_Commercial_Banks_ratio,E5_Loans_Scheduled State_Cooperative_Banks_ratio,E6_Loans_Others_ratio,F_Investments_ratio,G_Other_Assets_ratio,A,B,C,D,E,F,G,A_to_B,A_to_C,A_to_D,A_to_E,A_to_F,A_to_G,B_to_A,B_to_C,B_to_D,B_to_E,B_to_F,B_to_G,C_to_A,C_to_B,C_to_D,C_to_E,C_to_F,C_to_G,D_to_A,D_to_B,D_to_C,D_to_E,D_to_F,D_to_G,E_to_A,E_to_B,E_to_C,E_to_D,E_to_F,E_to_G,F_to_A,F_to_B,F_to_C,F_to_D,F_to_E,F_to_G,G_to_A,G_to_B,G_to_C,G_to_D,G_to_E,G_to_F
20-05-2022,3197851.84,3197839.72,12.12,1678847.18,100.68,,42.4,810294.71,8551.3,44654.05,815204.04,1254242.84,6130941.91,4166988.04,316884.54,1440458.51,256840.58,0.1,8503.54,23084.0,95275.9,,129977.03,2063.61,6090.05,0.49999999999999994,0.4999981049778716,1.8950221283547642e-06,0.5,2.9984861397569257e-05,,1.26277127856271e-05,0.241324737490401,0.0025467773665974764,0.013299021653656411,0.24278685091516194,1.0,0.5085693131959766,0.3456568789441766,0.026285969633371226,0.11948783822647568,0.5000000097336645,1.9467329100941314e-07,0.01655412117030185,0.04493838249661292,0.18547673006883744,,0.2530305618572922,1.0,1.0,6395703.680000001,3357694.36,1254242.84,12055272.999999998,513681.15,2063.61,6090.05,1.9047903097409977,5.099254686596417,0.5305316337506418,12.450726837066146,3099.279263039043,1050.1890263626735,0.5249921709943884,2.677068788369563,0.27852495418394924,6.536534112649451,1627.0973488207558,551.3410169046231,0.19610709043981223,0.3735428855412558,0.10404101508111847,2.441675813877928,607.7906387350323,205.9495143718032,1.8849017407885909,3.590342570668046,9.611594035489967,23.468396689269206,5841.836878092274,1979.5031239480788,0.08031659621854151,0.1529862741884583,0.40955477967886983,0.04261049500911345,248.92356113800574,84.3476079835141,0.00032265566124539403,0.0006145913769233005,0.0016453033927624414,0.00017117903509941256,0.004017297500599351,0.338849434733705,0.0009522095307579977,0.0018137594870308567,0.004855558912339495,0.0005051772780259727,0.011855700759118765,2.9511632527464005
20-06-2008,618228.0,618211.0,18.0,499623.0,14259.0,174433.0,41.0,281399.0,3868.0,13848.0,11775.0,307884.0,1425735.0,1300890.0,39190.0,75354.0,1745.0,,25.0,,1612.0,,108.0,2750.0,5806.0,0.499999595618772,0.49998584665702084,1.4557724207149946e-05,0.5,0.014269759398586533,0.1745646217247805,4.1030937326744364e-05,0.2816113349465497,0.0038709186726792,0.013858449270750146,0.011783885049327193,1.0,0.501812810149625,0.4578713902622477,0.01379361804947189,0.02652218153865539,0.5,,0.0071633237822349575,,0.46189111747851,,0.030945558739255013,1.0,1.0,1236457.0,999246.0,307884.0,2841169.0,3490.0,2750.0,5806.0,1.2373899920540088,4.015983292408829,0.43519304905832773,354.28567335243554,449.62072727272727,212.96193592835,0.8081526490609864,3.245527536344857,0.3517024154494154,286.31690544412606,363.3621818181818,172.10575266965208,0.24900501998856409,0.3081163197050576,0.10836525387965305,88.2189111747851,111.95781818181818,53.0285911126421,2.297830818216889,2.8433128578948526,9.228050174741137,814.0885386819484,1033.1523636363636,489.35049948329316,0.002822580971275184,0.003492633445617996,0.011335438022112223,0.0012283676191032634,1.269090909090909,0.6011023079572856,0.0022240967538701304,0.0027520750645987076,0.008931935404243157,0.0009679114477174712,0.7879656160458453,0.47364795039614194,0.00469567481926181,0.0058103810272945805,0.018857751620740278,0.002043525041980959,1.6636103151862465,2.1112727272727274
20-06-2014,1356973.99,1356960.59,13.39,362459.67,100.88,,42.47,326916.99,3437.61,16986.13,14975.6,867262.28,2586695.94,1747844.74,122732.57,670675.39,28074.99,,1646.69,,19823.4,,6604.9,1320.0,16048.25,0.5000000018423345,0.4999950643858511,4.93377181435059e-06,0.49999999310268106,0.00013916030797081084,,5.858582751308819e-05,0.4509701527487162,0.004742058547616367,0.023431751407932487,0.02065829805757013,1.0,0.504430937514226,0.34084677181946194,0.023934048216208346,0.13078824245010381,0.5,,0.029326635557127535,,0.3530437588757823,,0.11762960556709012,1.0,1.0,2713947.97,724919.3499999999,867262.28,5127948.64,56149.98,1320.0,16048.25,3.7437929750392245,3.1293278084226146,0.5292463245107697,48.33390804413465,2056.0211893939395,169.11177044226008,0.2671087869086893,0.8358709547473918,0.14136634371595422,12.910411544224946,549.1813257575757,45.171239854812825,0.3195574453109357,1.1963569188765621,0.16912460340086402,15.445460176477356,657.0168787878788,54.04092533453804,1.8894793476825569,7.073819508335652,5.912800266143248,91.32592104218024,3884.8095757575757,319.53319770068384,0.02068940916358098,0.07745686468432662,0.06474394343542764,0.010949793756124673,42.53786363636364,3.4988226130574986,0.00048637631030192517,0.0018208922137338455,0.0015220309131858012,0.00025741287455640353,0.023508467856978753,0.08225195893633262,0.005913248955911265,0.022137979900798625,0.018504494395859116,0.003129565275833184,0.2858104312770904,12.157765151515152
20-06-2025,3792604.86,3792588.0,17.0,1785257.0,100.0,,42.0,939700.0,8115.0,52006.0,785294.0,2223593.0,7801455.0,5134098.87,742482.0,1787040.17,115737.0,,17089.0,,2659.0,,95989.0,2063.6,20034.1,0.4999999907715144,0.49999776802483886,2.241203646803254e-06,0.5,2.800717207662538e-05,,1.176301227218266e-05,0.2631833960040487,0.0022727820140181496,0.014565409910169797,0.21993864188741452,1.0,0.5044562975197631,0.3319801892160628,0.0480102392047469,0.11555327405942711,0.5,,0.07382686608431184,,0.01148725126796098,,0.41468588264772716,1.0,1.0,7585209.859999999,3570514.0,2223593.0,15465076.040000001,231474.0,2063.6,20034.1,2.124402777863355,3.411240213474318,0.49047349268642837,32.76916569463525,3675.717125411901,378.6149545025731,0.47072052928012204,1.6057407987882675,0.23087594207522563,15.425119019846722,1730.235510757899,178.22183177682052,0.29314851415330523,0.6227655177937966,0.1437815756126085,9.606232233425784,1077.5310137623571,110.99041134865055,2.038846165819861,4.331330458303762,6.954994029932636,66.81128783362279,7494.221767784456,771.9376483096322,0.03051649252589038,0.06482932149264783,0.10409908647850573,0.014967530673712742,112.16999418491956,11.554000429268099,0.00027205575562018794,0.0005779560029732414,0.0009280475338787269,0.000133436136664479,0.008915040134097134,0.10300437753630061,0.0026412057635541806,0.005610984861003206,0.009009787312696162,0.001295441415753944,0.08655010929953255,9.708325256832719
20-07-2007,506161.0,506147.0,13.0,375185.0,100.0,85027.0,41.0,212883.0,2428.0,9669.0,65037.0,137229.0,1018576.0,866250.0,27655.0,75990.0,93198.0,30058.0,914.0,,1.0,10.0,83.0,2750.0,14865.0,0.5000004939144796,0.4999866643090482,1.284177647208741e-05,0.5,0.00013326758798992496,0.1133134320401935,5.463971107586924e-05,0.28370403934059196,0.0032357370363953783,0.012885643082745845,0.0866732412010075,1.0,0.5122408121617061,0.43563622501912275,0.01390767076814296,0.03821529205102815,0.75,0.2418882379450203,0.007355308053820897,,8.04738299105131e-06,8.04738299105131e-05,0.0006679327882572587,1.0,1.0,1012321.0,750370.0,137229.0,1988471.0,124264.0,2750.0,14865.0,1.3490957794154883,7.376873692878328,0.5090951791602694,8.146534796884053,368.11672727272725,68.10097544567776,0.7412372162584793,5.46801332079954,0.37736029341136984,6.038514774995171,272.8618181818182,50.47897746384124,0.1355587802683141,0.18288177832269414,0.06901232152744495,1.1043343204789802,49.90145454545455,9.231685166498487,1.964269238709856,2.649987339579141,14.490166072768876,16.00198770359879,723.0803636363636,133.76865119408006,0.12275157780980539,0.16560363553980037,0.9055228851044604,0.06249223649728862,45.18690909090909,8.35950218634376,0.0027165296383261832,0.003664858669722937,0.020039496024892696,0.00138297214291785,0.022130303225391102,0.1849983181971073,0.014684077481352259,0.019810226954702345,0.10832258487637453,0.0074755930561723055,0.11962434816197773,5.405454545454545
20-07-2012,1099405.2,1099395.15,10.05,376465.84,100.75,,42.44,344531.13,3332.36,15228.83,13230.32,692873.86,2168744.9,1411245.24,145055.9,566439.1,28952.07,5175.0,650.24,,19269.68,,3857.15,1320.0,15732.6,0.5000000000000001,0.499995429346705,4.5706532950726464e-06,0.5000000066407089,0.00013381028320936478,,5.636633666903664e-05,0.4575861844143174,0.004425846504769815,0.020226045213372415,0.017571740606953084,1.0,0.505359992927763,0.32884775175989545,0.03380086270087842,0.13199139261146317,0.5,0.08937184802330196,0.011229594291530795,,0.33278587679568333,,0.0666126808894839,1.0,1.0,2198810.3999999994,752931.67,692873.86,4291485.14,57904.14,1320.0,15732.6,2.9203319339721747,3.17346421468404,0.5123658426555799,37.97328481175956,1665.765454545454,139.76141260821475,0.34242682770647265,1.0866792838742683,0.17544781012570396,13.003071455685207,570.4027803030303,47.85805715520639,0.3151130538585774,0.9202347139946975,0.16145316537202317,11.965877742075092,524.9044393939394,44.04064553856323,1.9517304175021188,5.699700664736283,6.193746636653315,74.11361501958235,3251.125106060606,272.7766001805169,0.026334303312372916,0.07690490692203185,0.08357096918045083,0.01349279750739158,43.866772727272725,3.680519430990427,0.0006003246118901386,0.0017531471348522236,0.0019051086730274397,0.00030758582563797485,0.022796297466813255,0.08390221578124404,0.007155050749259693,0.020895123192254617,0.022706297507023864,0.0036660036063878815,0.271700779944232,11.918636363636363
20-07-2018,1910945.32,1910933.42,11.91,593814.23,100.51,,42.45,483231.01,4768.82,28931.46,76739.99,1043289.0,3548048.0,2640426.0,144970.0,639931.0,102605.0,21769.0,,,74630.0,,6206.0,3370.0,16746.0,0.49999999869174694,0.49999688504955,3.116258703006063e-06,0.49999999578992915,8.463084418985006e-05,,3.574350150093657e-05,0.40688735762624484,0.004015414012431009,0.024360699268181067,0.06461615895752315,1.0,0.5087992543065589,0.37864391345654,0.02078907272303583,0.09176775951386523,0.5,0.10608157497197993,,,0.36367623410165195,,0.03024219092636811,1.0,1.0,3821890.6500000004,1187628.47,1043289.0,6973375.0,205210.0,3370.0,16746.0,3.2180860820892923,3.6633096390357807,0.5480689981536918,18.62429048291994,1134.0921810089021,228.22707810820498,0.31074370743705076,1.1383504187238627,0.17030899241758832,5.787381073047122,352.41200890207716,70.92012838886899,0.27297719781700186,0.8784641210226293,0.14961033932636636,5.084006627357342,309.5813056379822,62.300788247939806,1.824587786152385,5.871680560167103,6.684030024278987,33.98165294088982,2069.2507418397627,416.42033918547713,0.05369332060821781,0.17278972775046392,0.19669525893592282,0.02942764443329091,60.89317507418398,12.254269676340618,0.000881762538130179,0.002837587751664458,0.00323016920527294,0.00048326671088246367,0.01642220164709322,0.20124208766272542,0.004381601027753109,0.01410036928468042,0.016051161279377047,0.002401419685589833,0.08160421032113445,4.9691394658753705
20-08-2004,329061.0,329048.0,13.0,149302.0,897.0,49441.0,371.0,82459.0,1814.0,4721.0,9599.0,141345.0,619707.0,525894.0,19150.0,57461.0,13719.0,,3570.0,891.0,3.0,19.0,90.0,4473.0,8158.0,0.5,0.49998024682353726,1.975317646272272e-05,0.5,0.0030039785133487832,0.1655738034319701,0.001242448192254625,0.2761483436256715,0.006074935365902667,0.015810236969364108,0.03214625390148826,1.0,0.5070372406751038,0.4302805078006107,0.01566831286225303,0.04701393866203245,0.75,,0.19516728624535315,0.048709818499890666,0.00016400612289525475,0.0010387054450032801,0.004920183686857643,1.0,1.0,658122.0,298604.0,141345.0,1222212.0,18292.0,4473.0,8158.0,2.2039959277169765,4.656139233789664,0.5384679580956495,35.978679204023614,147.13212608987257,80.67197842608482,0.4537213464980657,2.1125897626375183,0.24431440699322213,16.32429477367155,66.75698636262017,36.602598676146116,0.21477020977873404,0.47335266774725054,0.11564687631932921,7.7271484802099275,31.599597585513077,17.325937729835744,1.8571207162197891,4.093086495827249,8.64701262867452,66.81675049201837,273.24211938296446,149.81760235351803,0.02779423875816338,0.06125838903698544,0.1294138455552018,0.014966306990931197,4.0894254415381175,2.242216229468007,0.006796612178289132,0.014979705563220855,0.031645972620184655,0.0036597578816113733,0.24453312923682485,0.5482961510174063,0.012395877967914764,0.027320464561760727,0.05771693374367682,0.006674783098185912,0.44598731685982945,1.8238318801699083
20-08-2010,847236.0,847226.0,10.0,342467.0,101.0,,41.0,310465.0,4005.0,14812.0,13043.0,336504.0,1526208.0,1195332.0,89564.0,225445.0,1350.0,,197.0,,1128.0,,25.0,2750.0,11766.0,0.5,0.4999940984566284,5.901543371622546e-06,0.5,0.00014745946324755377,,5.9859782110393116e-05,0.45327725007080977,0.005847278715905474,0.021625441283393727,0.019042710684533108,1.0,0.5026126698432991,0.39364818417222974,0.029495325120720922,0.07424382086375027,0.5,,0.07296296296296297,,0.4177777777777778,,0.009259259259259259,1.0,1.0,1694472.0,684934.0,336504.0,3036549.0,2700.0,2750.0,11766.0,2.4739201149307815,5.035518151344412,0.5580255744267588,627.5822222222222,616.1716363636364,144.01427842937278,0.40421677076989176,2.035440886289613,0.2255632957017983,253.67925925925925,249.0669090909091,58.21298657147714,0.19858929507244735,0.49129405168965185,0.11081790545780754,124.63111111111111,122.36509090909091,28.5996940336563,1.7920325623557072,4.433345402622734,9.023812495542401,1124.6477777777777,1104.1996363636363,258.07827638959714,0.0015934167103380877,0.00394198565117223,0.008023678767562941,0.0008891672750876077,0.9818181818181818,0.22947475777664456,0.0016229244271962003,0.004014985385453197,0.0081722654114067,0.0009056333357373782,1.0185185185185186,0.2337242903280639,0.006943755931051089,0.017178297470997205,0.03496540902931317,0.003874793392103997,4.357777777777778,4.278545454545455
20-08-2021,2926676.07,2926662.11,13.9,1993740.21,100.13,,42.46,677255.5,7287.17,39606.5,1269448.44,1349702.17,6270118.07,4290192.69,277055.68,1546749.98,171241.44,,9992.29,16772.0,91804.33,,52672.82,2064.0,5834.26,0.5000000051252683,0.4999976201670752,2.374707656403269e-06,0.5000000012539246,2.5111095153944593e-05,,1.0648328175736418e-05,0.16984547392422175,0.0018275124265751566,0.009932713374759879,0.3183585395971889,1.0,0.5063032240131347,0.3464270315701699,0.022371856869220223,0.12489788754747509,0.5,,0.02917602771852421,0.04897179094032379,0.26805523826475647,,0.15379694307639552,1.0,1.0,5853352.08,3987480.4099999997,1349702.17,12384116.420000002,342482.88,2064.0,5834.26,1.4679324982564619,4.336773111952543,0.47264995591829223,17.090933362858898,2835.926395348837,1003.2724081545903,0.6812302344881328,2.95434096397726,0.3219834403010238,11.642860542401417,1931.9188032945735,683.4594978626252,0.23058619258727384,0.3384849657480825,0.10898655376174182,3.940933251904445,653.9254699612403,231.34076472423234,2.115730653263557,3.1057497834829495,9.175443809207184,36.15981160868538,6000.05640503876,2122.6541875062135,0.058510555203096545,0.08588954547365413,0.2537470025702041,0.027655011337498387,165.93162790697676,58.702025621072764,0.00035261846063426957,0.0005176200978502112,0.0015292262588567965,0.0001666650998747636,0.006026578613214185,0.3537723721603082,0.0009967382655717508,0.0014631444922885528,0.004322627709785782,0.0004711082972845631,0.017035187277098348,2.8266763565891475
20-09-2013,1199249.51,1199241.11,8.4,357679.76,100.75,,42.49,320647.96,3201.9,15527.14,18159.52,901753.44,2458682.71,1557678.92,144626.2,678606.98,46026.68,,1159.96,,42228.2,,2638.52,1320.0,30423.93,0.5,0.49999649780970107,3.5021902989979127e-06,0.5,0.0001408382738794054,,5.939670726685793e-05,0.4482333023260808,0.004475931207290007,0.02170536571596894,0.025385165769514047,1.0,0.5080348265767315,0.32186143285826024,0.0298839480737438,0.14021979249126434,0.5,,0.012600952317221229,,0.45873610697100026,,0.02866294071177847,1.0,1.0,2398499.02,715359.52,901753.44,4839594.8100000005,92053.36,1320.0,30423.93,3.3528581824143475,2.6598168785472005,0.4955991388047628,26.05552931473658,1817.0447121212121,78.83593671166085,0.29825299657616705,0.7932983543705695,0.14781392824908826,7.77113969549835,541.9390303030303,23.513054362141908,0.37596573210190426,1.2605597811852702,0.18632829304980594,9.795986154117568,683.1465454545454,29.639610661738963,2.0177597612693625,6.765262325718403,5.366871469877621,52.573798609849774,3666.359704545455,159.0719808387674,0.03837956956930506,0.12868125386798515,0.1020826269318141,0.01902088162624507,69.73739393939394,3.0256893175865183,0.0005503441898425291,0.0018452260200577187,0.0014638147651535435,0.0002727501065321623,0.014339509171636972,0.04338689972005589,0.012684570536118043,0.04252956611243532,0.03373863480908928,0.006286462233808371,0.3305031994486676,23.048431818181818
20-09-2019,2160124.0,2160124.0,13.0,882825.48,101.0,,42.48,532442.0,4199.0,33423.0,312618.0,1064818.0,4107781.0,2843350.0,190217.0,998101.0,54081.0,,459.0,,47478.0,,6144.0,1964.0,3827.0,0.49999849546126957,0.49999849546126957,3.0090774608293343e-06,0.5,5.72026987712226e-05,,2.405911528516372e-05,0.3015556370212604,0.0023781597241620167,0.018929562386441317,0.17705537905407986,1.0,0.5046755621910034,0.3493295430685787,0.023369763727249842,0.12262513101316809,0.5,,0.004243634548177734,,0.43895268208797916,,0.05680368336384312,1.0,1.0,4320261.0,1765650.96,1064818.0,8139449.0,108162.0,1964.0,3827.0,2.446837510852088,4.057276454755648,0.5307805233499221,39.94250291229822,2199.7255600814665,1128.8897308596813,0.4086908082636674,1.6581715936432329,0.21692512109849205,16.32413379930105,899.0076171079429,461.36685654559705,0.24647075720656691,0.6030738940611456,0.13082187750055316,9.844658937519647,542.1680244399186,278.23830676770314,1.8840178868822972,4.609885636739891,7.643981412786035,75.25238993361809,4144.322301425662,2126.8484452573816,0.025035987409094036,0.06125899311379187,0.10157792223647609,0.013288614499580992,55.07230142566191,28.262869088058533,0.0004546021640822163,0.0011123376275909028,0.0018444466566117403,0.00024129397456756593,0.018157948262790997,0.5131957146590018,0.0008858261109687586,0.002167472556410583,0.0035940414230413087,0.0004701792467770239,0.03538211201715945,1.9485743380855398
20-09-2024,3455957.06,3455943.0,14.0,1784146.0,100.0,,42.0,956255.0,7923.0,54798.0,765028.0,1965094.0,7205197.0,5097051.28,531634.0,1313608.57,247724.0,,26447.0,,51223.0,,170054.0,2063.6,13116.86,0.5000000043403318,0.4999979701715215,2.025488146766686e-06,0.5,2.8024612335537562e-05,,1.1770337180925776e-05,0.2679867566891947,0.002220390035344641,0.015356927067627873,0.2143961312583163,1.0,0.5092915115757081,0.3602795247610992,0.0375779709375108,0.09285099272568181,0.5,,0.05337997125833589,,0.10338723740937494,,0.3432327913322892,1.0,1.0,6911914.0600000005,3568292.0,1965094.0,14147490.850000001,495448.0,2063.6,13116.86,1.9370371202805152,3.5173452567663435,0.4885611260176217,13.950836535822125,3349.4446888931966,526.9488322662588,0.5162523678715993,1.8158378174275633,0.25222083815661206,7.202152395407793,1729.158751696065,272.03858240463035,0.2843053288773095,0.5507099755289085,0.13890053160910862,3.9662971694304954,952.264973832138,149.81436105897293,2.046826787368939,3.9647794659181486,7.19939649197443,28.55494592772602,6855.733112037217,1078.5729854553606,0.07168028938137579,0.13884738132417415,0.252124325859221,0.035020202893433924,240.08916456677653,37.771844786023486,0.00029855695283340946,0.0005783159001561531,0.0010501278819232056,0.0001458633210566805,0.004165119245612052,0.15732423766053766,0.001897717460914148,0.0036759491655951925,0.006674927509829047,0.0009271509795675181,0.026474746088388693,6.3562996704787755
20-10-2006,460032.0,460007.0,25.0,204986.0,9811.0,40922.0,65.0,134185.0,1874.0,6500.0,11629.0,168770.0,833787.0,721805.0,28506.0,70900.0,4283.0,,,2853.0,1325.0,21.0,84.0,3973.0,4320.0,0.5,0.4999728279771842,2.7172022815804117e-05,0.5,0.02393090259822622,0.09981657283912072,0.00015854741299405813,0.32730284019396444,0.004571043876167153,0.015854741299405815,0.02836535178012157,1.0,0.5037994003618131,0.4361364787147779,0.017224189999021148,0.04283993092438782,0.5,,,0.33306093859444313,0.15468129815549847,0.002451552650011674,0.009806210600046696,1.0,1.0,920064.0,409972.0,168770.0,1654998.0,8566.0,3973.0,4320.0,2.2442117998302322,5.451584997333649,0.5559305811849924,107.40882558954004,231.57915932544677,212.9777777777778,0.4455907415136338,2.4291758013865024,0.24771751990032617,47.860378239551714,103.18952932292977,94.90092592592593,0.18343289162493043,0.4116622598616491,0.1019759540494913,19.702311463927153,42.47923483513718,39.067129629629626,1.7987857366444073,4.036856175543695,9.806233335308407,193.20546346019145,416.56128869871634,383.1013888888889,0.009310221897607123,0.02089410984164772,0.05075546601884221,0.00517583707049797,2.156053360181223,1.9828703703703703,0.00431817786588759,0.00969090572039066,0.023540913669491022,0.0024006071306430584,0.46381041326173245,0.919675925925926,0.004695325542570952,0.010537304986682018,0.025596966285477276,0.002610275057734209,0.5043194022881158,1.0873395419078782
