Week_Ended,A_Note_Issued,A1_Notes_in_Circulation,A2_Notes_Held_in_Banking_Department,B_Deposits,B1_Deposits_Central_Government,B2_Deposits_Market Stabilisation_Scheme,B3_Deposits_State_Governments,B4_Deposits_Scheduled_Commercial_Banks,B5_Deposits_Scheduled State_Cooperative_Banks,B6_Deposits_Other_Banks,B7_Deposits_Others,C_Other_Liabilities,D_Total_Liabilities_OR_Assets,D1_Foreign_Currency_Assets,D2_Gold,D3_Rupee_Securities,E_Loans_and_Advances,E1_Loans_Central_Government,E2_Loans_State_Governments,E3_Loans_NABARD,E4_Loans_Scheduled_Commercial_Banks,E5_Loans_Scheduled State_Cooperative_Banks,E6_Loans_Others,F_Investments,G_Other_Assets
11-11-2005,397894,397876,18,205575,13341,68268,41,106701,1799,5465,9960,131043,734511,623035,21943,74331,13716,,58,2938,966,14,596,3973,6657
04-11-2005,397528,397510,17,200916,111,69749,818,112882,1792,5534,10030,127642,726085,619484,21943,70134,9294,,134,2830,23,24,87,3973,7454
28-10-2005,385629,385607,22,193451,1598,69752,41,104663,1704,5627,10066,128098,707179,620583,20727,51240,7542,,80,2333,,14,87,3973,8142
21-10-2005,381812,381796,16,202214,5564,69248,41,109672,1896,5718,10075,125744,709768,617556,20727,56365,8433,,11,2689,,24,87,3973,8338
14-10-2005,383674,383656,18,207122,6843,68276,41,113929,1855,5643,10535,125024,715821,616353,20727,63492,8451,,69,2644,,17,87,3973,8460
07-10-2005,377892,377881,12,200732,9117,67132,41,106760,1920,5577,10185,117114,695739,608117,20727,50634,8778,,225,2597,,17,87,3973,9363
30-09-2005,370329,370318,11,205298,14173,67328,41,105700,1758,5638,10660,111688,687315,602309,20727,47517,10233,,,2522,800,2,87,3973,9379
23-09-2005,372203,372189,14,218126,19856,65829,41,114732,1802,5648,10218,111098,701428,602052,19971,63317,7878,,111,2405,21,2,87,3973,9490
16-09-2005,375725,375711,14,193649,3994,63827,41,108040,1754,5586,10407,115815,685189,606472,19971,41186,9618,,292,2825,,2,87,3973,10381
09-09-2005,376152,376138,14,175834,2310,61855,41,94029,1893,5516,10190,120201,672186,610230,19971,23636,7626,,194,2259,,2,87,3973,11834
02-09-2005,371997,371980,17,198700,101,78906,41,101395,1827,5506,10924,123503,694198,613361,19971,43208,7479,,,2398,6,2,87,3973,11193
26-08-2005,372541,372514,27,202269,3662,76936,41,104068,1852,5529,10181,112500,687310,603470,19116,47081,7017,,350,1900,,2,87,3973,11332
19-08-2005,376200,376189,11,198308,2347,69962,281,108020,1789,5659,10250,108422,682929,598716,19116,46562,8052,,429,1693,473,2,87,3973,11878
12-08-2005,377088,377078,11,192059,101,69729,41,104545,1928,5537,10178,114135,683281,603965,19116,40471,7650,,249,2212,,2,87,3973,13207
05-08-2005,375105,375091,14,186410,100,68755,41,94320,1745,5393,16056,108233,669748,594496,19116,35708,7416,,411,1972,,2,87,3973,13983
29-07-2005,372200,372193,8,206665,100,68765,41,113084,2324,5991,16360,103576,682441,585319,19375,58891,9702,,729,2416,,2,87,3973,11649
22-07-2005,376159,376147,11,195924,149,71727,41,100837,1877,5471,15822,100144,672229,570669,19375,63851,8298,,459,2218,,2,87,3973,11595
15-07-2005,380378,380365,13,200016,101,70258,41,106387,1934,5505,15790,102180,682574,572492,19375,72532,7986,,200,2373,,2,87,3973,11540
08-07-2005,381447,381435,12,193535,2888,71358,41,96173,1812,5498,15765,101327,676309,571104,19375,68535,9360,,392,2609,30,2,87,3973,10203
01-07-2005,378481,378468,13,196940,400,71681,41,101394,1939,5564,15921,102565,677985,572099,19375,68477,12501,,345,3633,100,2,87,3973,9895
24-06-2005,380720,380707,13,186811,1845,71681,41,95986,1839,5491,9928,117019,684551,579094,19119,64761,15840,,,5175,,15,90,3973,12324
17-06-2005,384345,384336,10,188149,100,70953,41,99908,1915,5483,9749,119764,692259,582418,19119,70227,13254,,,4311,,17,90,3973,12104
10-06-2005,385704,385697,8,187264,101,69980,41,100388,1856,5534,9364,114690,687658,577463,19119,69238,16206,,,4553,750,9,90,3973,12465
03-06-2005,384161,384148,14,185684,100,69990,41,98693,1938,5525,9397,116533,686378,579497,19119,65660,15828,,183,5001,,2,90,3973,12853
27-05-2005,382354,382343,11,175016,101,69016,41,89603,1654,5298,9303,120335,677704,582941,19393,52073,20565,,895,5094,774,2,90,3973,12470
20-05-2005,385689,385675,14,184458,101,69026,41,98661,1892,5436,9301,119376,689523,581887,19393,67977,15486,,27,5023,,22,90,3973,11132
13-05-2005,387206,387191,15,189964,100,68052,41,105241,1817,5454,9259,120485,697655,583201,19393,73540,19932,,2137,4383,,34,90,3973,10906
06-05-2005,384063,384048,15,180046,101,68062,41,94896,1900,5423,9623,126239,690348,588978,19393,61003,16629,,1480,3939,,34,90,3973,11460
29-04-2005,376899,376884,15,188562,100,67087,41,104411,1856,5593,9474,131015,696476,593423,19686,61201,26301,,4693,3956,,28,90,3973,9427
22-04-2005,376043,376032,12,180671,100,66121,107,97304,1983,5616,9440,135014,691729,597601,19686,52322,25392,,4608,3764,,2,90,3973,9684
15-04-2005,374318,374304,14,186604,100,66121,41,103427,1751,5475,9689,131987,692910,594378,19686,57360,24123,,4220,3663,45,23,90,3973,9473
08-04-2005,369363,369351,12,180501,374,66132,416,96896,1782,5350,9551,130779,680644,593189,19686,48515,17109,,1701,3860,45,7,90,3973,9578
01-04-2005,360569,360552,18,175988,1590,62731,41,92983,2000,5342,11301,129426,665984,591769,19686,35960,14112,,593,3913,95,13,90,3973,9892
25-03-2005,362505,362487,18,203549,9908,64211,943,110103,1763,5260,11361,129611,695666,592093,19096,65455,19164,,1229,5019,45,5,90,3973,8661
18-03-2005,361224,361209,14,180303,10485,64211,41,88105,1819,5280,10362,136452,677979,595455,19096,43777,17976,,788,5032,50,32,90,3973,9685
11-03-2005,360066,360051,15,176809,101,63263,41,96391,1891,5350,9772,136026,672900,586516,19096,48935,14106,,1039,3541,,32,90,3973,9678
04-03-2005,355626,355615,12,169465,100,63263,41,89713,1769,5161,9418,134649,659742,575929,19096,46501,12855,,678,3485,,32,90,3973,9959
25-02-2005,351562,351548,15,173650,100,60835,41,95176,1759,5263,10476,134144,659356,567289,19181,53904,17532,,2242,3480,,32,90,3973,9166
18-02-2005,353832,353819,13,165044,101,59354,41,89260,1738,5188,9362,132306,651182,557436,19181,54787,19584,,2521,3888,,29,90,3973,9277
11-02-2005,354386,354371,15,167246,101,56927,41,93753,1835,5240,9349,127128,648760,543769,19181,,14994,,1103,3762,,43,90,3973,8512
04-02-2005,351687,351669,17,164750,101,55446,41,92836,1756,5171,9399,122767,639203,535148,19181,67242,13908,,753,3772,,21,90,3973,9024
28-01-2005,348998,348984,14,167676,100,54499,41,96415,1926,5250,9445,130094,646768,541643,19969,64580,25185,,3435,4868,,2,90,3973,8209
21-01-2005,350571,350558,13,166421,100,53554,49,95107,1897,5223,10491,128874,645866,540392,19969,64520,24945,,3213,5010,,2,90,4473,8198
14-01-2005,351170,351153,17,162446,101,53554,41,92357,1796,5195,9402,129547,643163,540995,19969,63404,18798,,1651,4523,,2,90,4473,8057
07-01-2005,348505,348487,18,151776,101,53554,41,81718,1736,5087,9539,128000,628281,539645,19969,49810,17223,,1462,4175,,14,90,4473,8643
31-12-2004,343671,343658,13,182572,6617,52608,41,106550,1893,5230,9633,133831,660074,545466,19969,74401,24585,,3037,4921,110,37,90,4473,7570
24-12-2004,346230,346215,15,181501,22545,52609,41,89513,1835,5246,9712,136828,664559,547841,20316,77587,20034,,2217,3699,665,7,90,4473,7666
17-12-2004,348410,348392,18,177134,16829,52612,41,91554,1791,5088,9219,137782,663326,548905,20316,76910,14847,,1368,3421,18,52,90,4473,7773
10-12-2004,349944,349924,20,157110,5004,51334,41,84546,1754,5144,9287,141632,648686,552051,20316,60746,7872,,516,1989,,29,90,4473,8477
03-12-2004,348467,348453,14,157183,101,50389,41,90124,1915,5214,9399,141697,647347,551944,20316,59180,8364,,761,1934,,3,90,4473,8646
26-11-2004,347553,347539,13,164359,6618,51872,101,89442,1804,5091,9431,145765,657678,545801,19776,72321,25680,,4254,4205,8,3,90,4473,6750
19-11-2004,352190,352175,16,180992,11333,54836,41,96092,1820,5200,11670,141959,675142,538832,19776,95584,30177,,4477,3081,2208,34,259,4473,6419
12-11-2004,352556,352539,18,170504,11401,54836,351,84973,1918,5182,11843,141364,664425,532661,19776,93394,23346,,3708,2178,1210,48,638,4473,6339
05-11-2004,341840,341824,16,164914,793,55083,41,90266,1850,5180,11701,139268,646023,525563,19776,82740,21486,,3336,2017,1584,29,196,4473,6310
29-10-2004,334824,334803,21,160501,101,55087,41,86437,1945,5333,11557,138567,633891,525632,19349,73089,16875,,4460,1046,,29,90,4473,5724
22-10-2004,335591,335579,12,164321,101,52663,44,92486,2036,5243,11748,141177,641089,526819,19349,77899,20502,,5934,779,2,29,90,4473,5716
15-10-2004,333739,333725,14,159177,1818,54146,41,84367,1838,5230,11737,137891,630807,523424,19349,71250,18399,,5382,658,,3,90,4473,6180
08-10-2004,330993,330979,14,162093,4500,53200,41,85649,1897,5045,11761,136128,629214,521587,19349,72760,13323,,3631,717,,3,90,4473,6605
01-10-2004,325468,325457,11,156652,2950,53202,41,81476,1854,5023,12106,137121,619240,522515,19349,63767,6378,,868,1154,,14,90,4473,7012
24-09-2004,326825,326809,16,164082,11996,52255,41,83561,1829,4846,9554,135603,626508,520619,19186,71876,10332,,2732,590,3,29,90,4473,6912
17-09-2004,329855,329838,17,153056,9099,52256,398,75323,1731,4771,9478,132406,615318,517509,19186,63492,9978,,2592,633,3,8,90,4473,7333
10-09-2004,331246,331233,14,146676,100,52586,41,77880,1790,4628,9651,137416,615340,521998,19186,58212,9555,,1909,1183,,3,90,4473,8288
03-09-2004,329578,329561,18,149368,101,52587,41,80601,1757,4658,9623,135162,614109,519413,19186,58481,12294,1710,1281,1014,,3,90,4473,8458
27-08-2004,327262,327247,15,144726,100,51635,41,77038,1657,4677,9578,135196,607184,519139,19150,52228,11292,,2371,1300,,3,90,4473,8431
20-08-2004,329061,329048,13,149302,897,49441,371,82459,1814,4721,9599,141345,619707,525894,19150,57461,13719,,3570,891,3,19,90,4473,8158
13-08-2004,330878,330870,8,148483,100,45925,41,86193,1863,4767,9594,142557,621918,526902,19150,59932,8730,,2267,341,183,29,90,4473,8553
06-08-2004,330115,330102,13,143499,100,47161,41,74526,1756,4649,15266,142442,616056,528921,19150,43563,30264,7579,2226,114,50,29,90,4473,9862
30-07-2004,326661,326641,20,145895,101,46206,41,77399,2094,4807,15247,137572,610128,524732,18655,47591,17181,12,3162,2280,180,3,90,4473,8950
23-07-2004,330232,330217,16,143753,101,46206,41,75714,1834,4727,15130,136747,610732,527903,18655,42794,23274,1616,4044,2005,,3,90,4473,9151
